event-id,visible,timestamp,location-long,location-lat,gundi:gundi-urn,import-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
30579320695,true,2023-01-03 04:00:00.000,32.30163,-27.90354,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320696,true,2023-01-03 10:00:00.000,32.3038,-27.90247,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320697,true,2023-01-03 16:13:00.000,32.30229,-27.90342,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320698,true,2023-01-03 22:34:00.000,32.30251,-27.90145,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320699,true,2023-01-04 10:51:00.000,32.30461,-27.90143,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320700,true,2023-01-04 16:58:00.000,32.31051,-27.90156,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320701,true,2023-01-04 23:08:00.000,32.31045,-27.90269,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320702,true,2023-01-05 05:16:00.000,32.30596,-27.90737,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320703,true,2023-01-05 11:33:00.000,32.3044,-27.90598,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320704,true,2023-01-06 05:52:00.000,32.30253,-27.90359,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320705,true,2023-01-06 12:07:00.000,32.30227,-27.90546,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320706,true,2023-01-06 18:15:00.000,32.308,-27.90463,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320707,true,2023-01-07 00:25:00.000,32.30483,-27.90322,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320708,true,2023-01-07 06:26:00.000,32.30292,-27.90578,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320709,true,2023-01-07 12:51:00.000,32.30498,-27.9044,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320710,true,2023-01-07 18:47:00.000,32.3039,-27.90262,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320711,true,2023-01-08 07:25:00.000,32.30882,-27.9026,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320712,true,2023-01-08 13:22:00.000,32.31352,-27.90049,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320713,true,2023-01-08 19:24:00.000,32.31337,-27.90068,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320714,true,2023-01-09 01:43:00.000,32.31354,-27.90046,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320715,true,2023-01-09 13:59:00.000,32.31646,-27.89998,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320716,true,2023-01-10 14:26:00.000,32.31761,-27.89947,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320717,true,2023-01-10 20:48:00.000,32.31485,-27.89627,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320718,true,2023-01-11 02:42:00.000,32.31508,-27.89756,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320719,true,2023-01-11 09:03:00.000,32.31077,-27.90189,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320720,true,2023-01-11 21:08:00.000,32.3142,-27.90381,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320721,true,2023-01-12 03:20:00.000,32.31558,-27.90577,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320722,true,2023-01-12 09:31:00.000,32.30751,-27.90006,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320723,true,2023-01-12 15:58:00.000,32.30884,-27.90201,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320724,true,2023-01-13 10:15:00.000,32.3062,-27.90219,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320725,true,2023-01-14 04:24:00.000,32.30804,-27.90087,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320726,true,2023-01-14 22:53:00.000,32.30407,-27.90229,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320727,true,2023-01-15 05:17:00.000,32.30371,-27.90422,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320728,true,2023-01-15 11:16:00.000,32.30425,-27.90301,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320729,true,2023-01-16 11:56:00.000,32.30639,-27.90304,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320730,true,2023-01-17 00:19:00.000,32.30882,-27.9021,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320731,true,2023-01-17 06:35:00.000,32.30446,-27.90275,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320732,true,2023-01-17 12:34:00.000,32.30772,-27.90226,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320733,true,2023-01-17 18:55:00.000,32.30918,-27.90201,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320734,true,2023-01-18 07:16:00.000,32.30397,-27.90193,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320735,true,2023-01-18 19:27:00.000,32.3015,-27.9023,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320736,true,2023-01-19 01:39:00.000,32.30339,-27.90122,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320737,true,2023-01-19 07:54:00.000,32.31165,-27.8958,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320738,true,2023-01-19 13:59:00.000,32.30671,-27.9001,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320739,true,2023-01-19 20:11:00.000,32.3042,-27.90174,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320740,true,2023-01-20 02:28:00.000,32.30418,-27.90143,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320741,true,2023-01-20 14:59:00.000,32.30865,-27.90216,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320742,true,2023-01-21 03:15:00.000,32.30916,-27.90204,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320743,true,2023-01-21 09:43:00.000,32.31498,-27.89746,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320744,true,2023-01-21 15:55:00.000,32.31472,-27.90231,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320745,true,2023-01-21 21:59:00.000,32.31738,-27.90493,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320746,true,2023-01-22 04:13:00.000,32.31699,-27.90435,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320747,true,2023-01-22 16:17:00.000,32.3174,-27.90239,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320748,true,2023-01-23 04:42:00.000,32.31309,-27.90481,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320749,true,2023-01-23 16:50:00.000,32.31654,-27.90278,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320750,true,2023-01-23 22:51:00.000,32.31671,-27.90384,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320751,true,2023-01-24 11:04:00.000,32.31506,-27.89748,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320752,true,2023-01-24 17:21:00.000,32.31478,-27.89624,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320753,true,2023-01-24 23:39:00.000,32.31688,-27.90189,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320754,true,2023-01-26 06:13:00.000,32.31296,-27.90186,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320755,true,2023-01-27 00:54:00.000,32.31371,-27.90503,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320756,true,2023-01-27 13:05:00.000,32.31399,-27.90346,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320757,true,2023-01-27 19:11:00.000,32.3065,-27.89944,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320758,true,2023-01-29 08:05:00.000,32.30736,-27.89767,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320759,true,2023-01-30 20:55:00.000,32.30901,-27.90289,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320760,true,2023-01-31 09:10:00.000,32.30837,-27.90195,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320761,true,2023-01-31 21:38:00.000,32.3047,-27.90141,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320762,true,2023-02-03 05:14:00.000,32.30652,-27.90011,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320763,true,2023-02-04 00:01:00.000,32.30725,-27.90259,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320764,true,2023-02-04 18:20:00.000,32.30556,-27.90329,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320765,true,2023-02-05 00:32:00.000,32.30708,-27.90217,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320766,true,2023-02-05 19:26:00.000,32.30661,-27.90228,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320767,true,2023-02-06 01:27:00.000,32.30611,-27.90236,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320768,true,2023-02-07 02:14:00.000,32.31055,-27.896,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
30579320769,true,2023-02-07 20:30:00.000,32.31163,-27.89654,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3701788.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00497_5964","Giraffe_ZAF_Ukuwela"
